,tid,lat,lon,poi,category
20227,12539,40.7085883614824,-73.9910316467285,18603,Travel & Transport
20228,12539,40.7058882004734,-73.9900016784668,12687,Outdoors & Recreation
20229,12539,40.6557034309883,-74.00666684331121,22332,Food
20230,12539,40.6557869004162,-74.0063856596638,10156,Professional & Other Places
20231,12539,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20232,12539,40.6557824040421,-74.0081014473225,10264,Professional & Other Places
20233,12539,40.654802,-74.00699185,29532,Shop & Service
20234,12539,40.655362002831,-74.0088951587677,37964,Shop & Service
20235,12539,40.6587239806618,-74.00602987568091,6196,Professional & Other Places
20236,12539,40.6533502042294,-74.008877556771,28749,Shop & Service
20237,12539,40.6510492741239,-74.0081244008992,36776,Professional & Other Places
20238,12539,40.713959902987206,-73.99363440801349,17815,Food
20239,12539,40.8898983830278,-74.0028851755832,2369,Travel & Transport
20240,12539,40.896917,-73.979203,34002,Shop & Service
20241,12539,40.9114207381033,-73.98678302764891,6419,Residence
20242,12539,40.9103852867188,-73.99745642940759,37090,Professional & Other Places
20243,12539,40.9101200694404,-73.9978007519168,30327,Travel & Transport
20244,12539,40.897372643276206,-74.00073894548859,2671,Travel & Transport
20245,12539,40.895874233333295,-74.0009124,37357,Shop & Service
20246,12539,40.8898983830278,-74.0028851755832,2369,Travel & Transport
20247,12539,40.8725881057161,-74.0140664577484,30955,Travel & Transport
20248,12539,40.7572212983984,-73.9915466308594,35349,Travel & Transport
20249,12539,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20250,12539,40.6557869004162,-74.0063856596638,10156,Professional & Other Places
20251,12539,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20252,12539,40.6557824040421,-74.0081014473225,10264,Professional & Other Places
20253,12539,40.7085883614824,-73.9910316467285,18603,Travel & Transport
20254,12539,40.7568961050006,-73.9914593798412,28957,Shop & Service
20255,12539,40.9114147666667,-73.9868099,54,Professional & Other Places
20256,12539,40.6557034309883,-74.00666684331121,22332,Food
20257,12539,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20258,12539,40.712046,-73.993746,27221,Residence
20259,12539,40.7572212983984,-73.9915466308594,35349,Travel & Transport
20260,12539,40.9114147666667,-73.9868099,54,Professional & Other Places
20261,12539,40.9114265441895,-73.9869384765625,4960,Nightlife Spot
20262,12539,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20263,12539,40.6557824040421,-74.0081014473225,10264,Professional & Other Places
20264,12539,40.9114147666667,-73.9868099,54,Professional & Other Places
20265,12539,40.9114265441895,-73.9869384765625,4960,Nightlife Spot
20266,12543,40.6557824040421,-74.0081014473225,10264,Professional & Other Places
20267,12543,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20268,12543,40.7085883614824,-73.9910316467285,18603,Travel & Transport
20269,12543,40.9114207381033,-73.98678302764891,6419,Residence
20270,12543,40.7572212983984,-73.9915466308594,35349,Travel & Transport
20271,12543,40.6557034309883,-74.00666684331121,22332,Food
20272,12543,40.6555351443949,-74.0086293788898,6303,Professional & Other Places
20273,12543,40.6557824040421,-74.0081014473225,10264,Professional & Other Places
20274,12543,40.944209833333296,-73.99524,8584,Food
20275,12543,40.9114207381033,-73.98678302764891,6419,Residence
20276,12543,40.8785791284179,-74.047127366066,32063,Professional & Other Places
20277,12543,40.874473571777294,-74.04437255859379,16698,Arts & Entertainment
20278,12543,40.9114265441895,-73.9869384765625,4960,Nightlife Spot
20279,12543,40.9149061622568,-74.018338468973,32738,Nightlife Spot
20280,12543,40.9050522573841,-74.0315069241344,27436,Food
20281,12543,40.9103852867188,-73.99745642940759,37090,Professional & Other Places
20282,12566,40.826789537813895,-73.94950923509141,4721,Shop & Service
20283,12566,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20284,12566,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20285,12566,40.828602195434,-73.8792586326599,28429,Travel & Transport
20286,12566,40.8247773517162,-73.8830700584595,21963,Residence
20287,12566,40.7344783215675,-73.99024844169621,21245,Shop & Service
20288,12566,40.731786,-73.983701,20287,Food
20289,12566,40.6932165174725,-73.9899989962578,5402,Travel & Transport
20290,12566,40.69211070019279,-73.98889981642179,30481,Food
20291,12566,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20292,12566,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20293,12566,40.827231148874205,-73.9456058981807,7719,Food
20294,12566,40.8273329644884,-73.94563459947479,28005,Food
20295,12566,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20296,12566,40.8267724259791,-73.9460765988671,15420,Food
20297,12566,40.8272839723994,-73.9455619941615,21362,Residence
20298,12566,40.827239966885706,-73.9457092228197,31420,Food
20299,12566,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20300,12566,40.7682648486158,-73.9824378490448,16669,Food
20301,12566,40.69211070019279,-73.98889981642179,30481,Food
20302,12566,40.6932165174725,-73.9899989962578,5402,Travel & Transport
20303,12566,40.828602195434,-73.8792586326599,28429,Travel & Transport
20304,12566,40.8247773517162,-73.8830700584595,21963,Residence
20305,12566,40.8292025327682,-73.8761311769485,22195,Shop & Service
20306,12566,40.8295114248236,-73.8745218515396,16066,Travel & Transport
20307,12566,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20308,12566,40.82742367232471,-73.94623158542791,10005,Travel & Transport
20309,12566,40.8247773517162,-73.8830700584595,21963,Residence
20310,12566,40.8329391956159,-73.8616651971736,15426,Travel & Transport
20311,12566,40.827239966885706,-73.9457092228197,31420,Food
20312,12566,40.8267724259791,-73.9460765988671,15420,Food
20313,12566,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20314,12566,40.825409,-73.947929,12528,Shop & Service
20315,12566,40.8223833816464,-74.0301704406738,34409,Travel & Transport
20316,12566,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20317,12566,40.8247747033937,-73.9442162969589,20377,Travel & Transport
20318,12566,40.7546043825857,-73.8455486297607,11255,Travel & Transport
20319,12566,40.826085513364,-73.95090579986571,16771,Shop & Service
20320,12566,40.827239966885706,-73.9457092228197,31420,Food
20321,12567,40.827239966885706,-73.9457092228197,31420,Food
20322,12567,40.7427096108426,-73.9875167197386,29501,Professional & Other Places
20323,12567,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20324,12567,40.7062948582302,-74.0131223201752,19988,Shop & Service
20325,12567,40.69211070019279,-73.98889981642179,30481,Food
20326,12567,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20327,12567,40.826789537813895,-73.94950923509141,4721,Shop & Service
20328,12567,40.8232990286825,-73.9418603427692,26148,Residence
20329,12567,40.8311714448865,-73.9416852613946,21860,Food
20330,12567,40.8214125514114,-73.85954898955849,31454,Residence
20331,12567,40.7599124827645,-73.82938840688429,31220,Food
20332,12567,40.75990238706829,-73.8302786738431,10171,Shop & Service
20333,12567,40.7560347592727,-73.8462352752686,34812,Nightlife Spot
20334,12567,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20335,12567,40.827231148874205,-73.9456058981807,7719,Food
20336,12567,40.827391973429606,-73.9458584694231,10030,Shop & Service
20337,12567,40.8273329644884,-73.94563459947479,28005,Food
20338,12567,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20339,12567,40.7560347592727,-73.8462352752686,34812,Nightlife Spot
20340,12567,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20341,12567,40.827231148874205,-73.9456058981807,7719,Food
20342,12567,40.8273329644884,-73.94563459947479,28005,Food
20343,12567,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20344,12567,40.8267724259791,-73.9460765988671,15420,Food
20345,12567,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20346,12567,40.69211070019279,-73.98889981642179,30481,Food
20347,12567,40.8214125514114,-73.85954898955849,31454,Residence
20348,12567,40.827231148874205,-73.9456058981807,7719,Food
20349,12567,40.827391973429606,-73.9458584694231,10030,Shop & Service
20350,12567,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20351,12567,40.8272839723994,-73.9455619941615,21362,Residence
20352,12567,40.827239966885706,-73.9457092228197,31420,Food
20353,12567,40.8267724259791,-73.9460765988671,15420,Food
20354,12567,40.8261029301783,-73.95061133948441,36745,Shop & Service
20355,12567,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20356,12567,40.8267851427846,-73.94981346245271,4721,Shop & Service
20357,12567,40.69211070019279,-73.98889981642179,30481,Food
20358,12567,40.8214125514114,-73.85954898955849,31454,Residence
20359,12567,40.827231148874205,-73.9456058981807,7719,Food
20360,12567,40.8273329644884,-73.94563459947479,28005,Food
20361,12567,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20362,12567,40.827391973429606,-73.9458584694231,10030,Shop & Service
20363,12567,40.8272839723994,-73.9455619941615,21362,Residence
20364,12567,40.8270136624154,-73.94602493665259,15420,Food
20365,12567,40.8267851427846,-73.94981346245271,4721,Shop & Service
20366,12567,40.825409,-73.947929,12528,Shop & Service
20367,12567,40.8261029301783,-73.95061133948441,36745,Shop & Service
20368,12567,40.82636335721229,-73.9508811244983,10438,Shop & Service
20369,12567,40.827391973429606,-73.9458584694231,10030,Shop & Service
20370,12567,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20371,12567,40.827231148874205,-73.9456058981807,7719,Food
20372,12567,40.8272839723994,-73.9455619941615,21362,Residence
20373,12567,40.827239966885706,-73.9457092228197,31420,Food
20374,12567,40.8267851427846,-73.94981346245271,4721,Shop & Service
20375,12567,40.82636335721229,-73.9508811244983,10438,Shop & Service
20376,12567,40.827231148874205,-73.9456058981807,7719,Food
20377,12567,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20378,12567,40.8274344291546,-73.94595031342949,10030,Shop & Service
20379,12567,40.8267851427846,-73.94981346245271,4721,Shop & Service
20380,12567,40.827239966885706,-73.9457092228197,31420,Food
20381,12567,40.8270136624154,-73.94602493665259,15420,Food
20382,12568,40.827239966885706,-73.9457092228197,31420,Food
20383,12568,40.8693915901654,-73.9152431488037,30970,Travel & Transport
20384,12568,40.8291020489494,-73.9484530458195,35467,Shop & Service
20385,12568,40.8232990286825,-73.9418603427692,26148,Residence
20386,12568,40.8274344291546,-73.94595031342949,10030,Shop & Service
20387,12568,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20388,12568,40.8693915901654,-73.9152431488037,30970,Travel & Transport
20389,12568,40.8232990286825,-73.9418603427692,26148,Residence
20390,12568,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20391,12568,40.69211070019279,-73.98889981642179,30481,Food
20392,12568,40.827239966885706,-73.9457092228197,31420,Food
20393,12568,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20394,12568,40.69211070019279,-73.98889981642179,30481,Food
20395,12568,40.6900429531177,-73.9838609348899,978,Shop & Service
20396,12568,40.8214125514114,-73.85954898955849,31454,Residence
20397,12568,40.746452,-74.00139115,27984,Food
20398,12568,40.8270935739187,-73.94643249374779,7719,Food
20399,12568,40.827280702457706,-73.9454796124358,15420,Food
20400,12568,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20401,12568,40.8271010629619,-73.9462143647051,21362,Residence
20402,12568,40.827280702457706,-73.9454796124358,15420,Food
20403,12568,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20404,12568,40.717854,-74.000208,1171,Food
20405,12568,40.7152931702832,-73.9972268807245,2041,Food
20406,12568,40.795358057509,-73.9310574531555,4377,Shop & Service
20407,12568,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20408,12568,40.82742367232471,-73.94623158542791,10005,Travel & Transport
20409,12568,40.8270935739187,-73.94643249374779,7719,Food
20410,12568,40.8274344291546,-73.94595031342949,10030,Shop & Service
20411,12568,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20412,12568,40.8271010629619,-73.9462143647051,21362,Residence
20413,12568,40.827239966885706,-73.9457092228197,31420,Food
20414,12568,40.8264167250972,-73.94807419391401,15420,Food
20415,12568,40.8693915901654,-73.9152431488037,30970,Travel & Transport
20416,12568,40.8261029301783,-73.95061133948441,36745,Shop & Service
20417,12568,40.826101899147,-73.94912481307979,16704,Food
20418,12568,40.825409,-73.947929,12528,Shop & Service
20419,12568,40.8270935739187,-73.94643249374779,7719,Food
20420,12568,40.7560347592727,-73.8462352752686,34812,Nightlife Spot
20421,12568,40.752361229901794,-73.99712562561041,10361,Travel & Transport
20422,12568,40.7611708582504,-74.011287689209,7347,Travel & Transport
20423,12571,40.8270935739187,-73.94643249374779,7719,Food
20424,12571,40.8271010629619,-73.9462143647051,21362,Residence
20425,12571,40.827239966885706,-73.9457092228197,31420,Food
20426,12571,40.8268609128913,-73.9461971439807,15420,Food
20427,12571,40.825409,-73.947929,12528,Shop & Service
20428,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20429,12571,40.8214125514114,-73.85954898955849,31454,Residence
20430,12571,40.8334556646487,-73.8613321185167,1808,Outdoors & Recreation
20431,12571,40.6932165174725,-73.9899989962578,5402,Travel & Transport
20432,12571,40.692905,-73.990591,15976,Shop & Service
20433,12571,40.69211070019279,-73.98889981642179,30481,Food
20434,12571,40.8268609128913,-73.9461971439807,15420,Food
20435,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20436,12571,40.69211070019279,-73.98889981642179,30481,Food
20437,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20438,12571,40.8270935739187,-73.94643249374779,7719,Food
20439,12571,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20440,12571,40.8271010629619,-73.9462143647051,21362,Residence
20441,12571,40.827239966885706,-73.9457092228197,31420,Food
20442,12571,40.8268609128913,-73.9461971439807,15420,Food
20443,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20444,12571,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20445,12571,40.69211070019279,-73.98889981642179,30481,Food
20446,12571,40.690738,-73.98546,37508,Shop & Service
20447,12571,40.6897825572405,-73.9810752868652,24955,Food
20448,12571,40.8267851427846,-73.94981346245271,4721,Shop & Service
20449,12571,40.69211070019279,-73.98889981642179,30481,Food
20450,12571,40.77378187316479,-73.9822769165039,9061,Travel & Transport
20451,12571,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20452,12571,40.8271010629619,-73.9462143647051,21362,Residence
20453,12571,40.827239966885706,-73.9457092228197,31420,Food
20454,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20455,12571,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20456,12571,40.69211070019279,-73.98889981642179,30481,Food
20457,12571,40.8214125514114,-73.85954898955849,31454,Residence
20458,12571,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20459,12571,40.8271010629619,-73.9462143647051,21362,Residence
20460,12571,40.8268609128913,-73.9461971439807,15420,Food
20461,12571,40.826291679417295,-73.9471041000455,29391,Food
20462,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20463,12571,40.7155366813117,-73.9985754752999,2659,Food
20464,12571,40.7139751411521,-73.99871320357329,34693,Arts & Entertainment
20465,12571,40.705660471045,-74.0028762817383,29409,Outdoors & Recreation
20466,12571,40.8276745767872,-73.94595031342949,10030,Shop & Service
20467,12571,40.8270935739187,-73.94643249374779,7719,Food
20468,12571,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20469,12571,40.8271010629619,-73.9462143647051,21362,Residence
20470,12571,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20471,12571,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20472,12571,40.69211070019279,-73.98889981642179,30481,Food
20473,12571,40.6900429531177,-73.9838609348899,978,Shop & Service
20474,12571,40.8214125514114,-73.85954898955849,31454,Residence
20475,12571,40.819981210498206,-73.8546244834275,32988,Travel & Transport
20476,12571,40.8042312831082,-73.93684032384479,20373,Shop & Service
20477,12571,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20478,12571,40.8268609128913,-73.9461971439807,15420,Food
20479,12571,40.82742367232471,-73.94623158542791,10005,Travel & Transport
20480,12573,40.8265546917399,-73.948608030476,16105,Professional & Other Places
20481,12573,40.827239966885706,-73.9457092228197,31420,Food
20482,12573,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20483,12573,40.69211070019279,-73.98889981642179,30481,Food
20484,12573,40.6913995513282,-73.98722402995121,34725,Shop & Service
20485,12573,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20486,12573,40.8268609128913,-73.9461971439807,15420,Food
20487,12573,40.8270935739187,-73.94643249374779,7719,Food
20488,12573,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20489,12573,40.8271010629619,-73.9462143647051,21362,Residence
20490,12573,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20491,12573,40.8267851427846,-73.94981346245271,4721,Shop & Service
20492,12573,40.825409,-73.947929,12528,Shop & Service
20493,12573,40.8270935739187,-73.94643249374779,7719,Food
20494,12573,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20495,12573,40.8271010629619,-73.9462143647051,21362,Residence
20496,12573,40.827239966885706,-73.9457092228197,31420,Food
20497,12573,40.8268609128913,-73.9461971439807,15420,Food
20498,12573,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20499,12573,40.69211070019279,-73.98889981642179,30481,Food
20500,12573,40.7564573646771,-73.84606361389159,32360,Arts & Entertainment
20501,12573,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20502,12573,40.8270935739187,-73.94643249374779,7719,Food
20503,12573,40.75739368035239,-73.9933009728459,32115,Arts & Entertainment
20504,12573,40.8260443371184,-73.9433729244461,8348,Shop & Service
20505,12573,40.8270935739187,-73.94643249374779,7719,Food
20506,12573,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20507,12573,40.827239966885706,-73.9457092228197,31420,Food
20508,12573,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20509,12573,40.7564573646771,-73.84606361389159,32360,Arts & Entertainment
20510,12573,40.7599124827645,-73.82938840688429,31220,Food
20511,12573,40.8305992364623,-73.85074138641359,3574,Travel & Transport
20512,12573,40.8214125514114,-73.85954898955849,31454,Residence
20513,12573,40.8268609128913,-73.9461971439807,15420,Food
20514,12573,40.8270935739187,-73.94643249374779,7719,Food
20515,12573,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20516,12574,40.8271010629619,-73.9462143647051,21362,Residence
20517,12574,40.8247773517162,-73.8830700584595,21963,Residence
20518,12574,40.8329391956159,-73.8616651971736,15426,Travel & Transport
20519,12574,40.7627685941067,-73.831502066416,20116,Outdoors & Recreation
20520,12574,40.7564573646771,-73.84606361389159,32360,Arts & Entertainment
20521,12574,40.7599124827645,-73.82938840688429,31220,Food
20522,12574,40.7580765630659,-73.8293998942254,5472,Travel & Transport
20523,12574,40.828602195434,-73.8792586326599,28429,Travel & Transport
20524,12574,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20525,12574,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20526,12574,40.827239966885706,-73.9457092228197,31420,Food
20527,12574,40.8270935739187,-73.94643249374779,7719,Food
20528,12574,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20529,12574,40.8271010629619,-73.9462143647051,21362,Residence
20530,12574,40.827239966885706,-73.9457092228197,31420,Food
20531,12574,40.6932165174725,-73.9899989962578,5402,Travel & Transport
20532,12574,40.6932165174725,-73.9899989962578,5402,Travel & Transport
20533,12574,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20534,12574,40.825898000292,-73.9509385255165,36745,Shop & Service
20535,12574,40.8268609128913,-73.9461971439807,15420,Food
20536,12574,40.8270935739187,-73.94643249374779,7719,Food
20537,12574,40.828442423066605,-73.9451122352548,28005,Food
20538,12574,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20539,12574,40.8271010629619,-73.9462143647051,21362,Residence
20540,12574,40.827239966885706,-73.9457092228197,31420,Food
20541,12574,40.8268609128913,-73.9461971439807,15420,Food
20542,12574,40.69211070019279,-73.98889981642179,30481,Food
20543,12574,40.827239966885706,-73.9457092228197,31420,Food
20544,12574,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20545,12574,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20546,12574,40.804318846445,-73.9663730401573,31689,Food
20547,12574,40.827239966885706,-73.9457092228197,31420,Food
20548,12574,40.827239966885706,-73.9457092228197,31420,Food
20549,12574,40.8268609128913,-73.9461971439807,15420,Food
20550,12574,40.825409,-73.947929,12528,Shop & Service
20551,12574,40.82600870435071,-73.9491533458725,6864,Food
20552,12574,40.825898000292,-73.9509385255165,36745,Shop & Service
20553,12574,40.826085513364,-73.95090579986571,16771,Shop & Service
20554,12574,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20555,12575,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20556,12575,40.826085513364,-73.95090579986571,16771,Shop & Service
20557,12575,40.827239966885706,-73.9457092228197,31420,Food
20558,12575,40.828442423066605,-73.9451122352548,28005,Food
20559,12575,40.8268609128913,-73.9461971439807,15420,Food
20560,12575,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20561,12575,40.8271010629619,-73.9462143647051,21362,Residence
20562,12575,40.827239966885706,-73.9457092228197,31420,Food
20563,12575,40.8268609128913,-73.9461971439807,15420,Food
20564,12575,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20565,12575,40.69211070019279,-73.98889981642179,30481,Food
20566,12575,40.721483,-74.001833,37196,Shop & Service
20567,12575,40.8270935739187,-73.94643249374779,7719,Food
20568,12575,40.828442423066605,-73.9451122352548,28005,Food
20569,12575,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20570,12575,40.8271010629619,-73.9462143647051,21362,Residence
20571,12575,40.827239966885706,-73.9457092228197,31420,Food
20572,12575,40.8268609128913,-73.9461971439807,15420,Food
20573,12575,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20574,12575,40.69211070019279,-73.98889981642179,30481,Food
20575,12575,40.7258708627039,-73.9964349356568,37419,Shop & Service
20576,12575,40.7260788084098,-73.996257034503,36057,Shop & Service
20577,12575,40.727884383274,-73.9850948417952,248,Nightlife Spot
20578,12575,40.827239966885706,-73.9457092228197,31420,Food
20579,12575,40.8268609128913,-73.9461971439807,15420,Food
20580,12575,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20581,12575,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20582,12575,40.8247773517162,-73.8830700584595,21963,Residence
20583,12575,40.6932165174725,-73.9899989962578,5402,Travel & Transport
20584,12575,40.803967077653496,-73.9364862442017,18222,Travel & Transport
20585,12575,40.8271431774592,-73.9464669351531,10005,Travel & Transport
20586,12575,40.828442423066605,-73.9451122352548,28005,Food
20587,12575,40.8270935739187,-73.94643249374779,7719,Food
20588,12575,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20589,12575,40.827239966885706,-73.9457092228197,31420,Food
20590,12575,40.8267851427846,-73.94981346245271,4721,Shop & Service
20591,12575,40.8268609128913,-73.9461971439807,15420,Food
20592,12575,40.825898000292,-73.9509385255165,36745,Shop & Service
20593,12575,40.731575,-74.000824,13857,Food
20594,12575,40.73307,-73.999911,5577,Shop & Service
20595,12575,40.828442423066605,-73.9451122352548,28005,Food
20596,12575,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20597,12575,40.8271010629619,-73.9462143647051,21362,Residence
20598,12575,40.827239966885706,-73.9457092228197,31420,Food
20599,12575,40.8268609128913,-73.9461971439807,15420,Food
20600,12575,40.827267066858,-73.9495436759488,37592,Shop & Service
20601,12575,40.825898000292,-73.9509385255165,36745,Shop & Service
20602,12575,40.826391529340896,-73.9481660368683,24423,Shop & Service
20603,12575,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20604,12575,40.77269419000321,-73.9820645818322,31616,Shop & Service
20605,12575,40.8254035572598,-73.9566135406494,13197,Outdoors & Recreation
20606,12575,40.8276745767872,-73.94595031342949,10030,Shop & Service
20607,12576,40.827317694487206,-73.9456173786988,24138,Food
20608,12576,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20609,12576,40.8271010629619,-73.9462143647051,21362,Residence
20610,12576,40.827239966885706,-73.9457092228197,31420,Food
20611,12576,40.8268609128913,-73.9461971439807,15420,Food
20612,12576,40.8265546917399,-73.948608030476,16105,Professional & Other Places
20613,12576,40.8267851427846,-73.94981346245271,4721,Shop & Service
20614,12576,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20615,12576,40.81734944999821,-73.9227104187012,25106,Travel & Transport
20616,12576,40.8108814115216,-73.92996880069909,6245,Professional & Other Places
20617,12576,40.8247773517162,-73.8830700584595,21963,Residence
20618,12576,40.8214125514114,-73.85954898955849,31454,Residence
20619,12576,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20620,12576,40.828442423066605,-73.9451122352548,28005,Food
20621,12576,40.8270935739187,-73.94643249374779,7719,Food
20622,12576,40.8271010629619,-73.9462143647051,21362,Residence
20623,12576,40.827239966885706,-73.9457092228197,31420,Food
20624,12576,40.8268609128913,-73.9461971439807,15420,Food
20625,12576,40.8265546917399,-73.948608030476,16105,Professional & Other Places
20626,12576,40.8267851427846,-73.94981346245271,4721,Shop & Service
20627,12576,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20628,12576,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20629,12576,40.69211070019279,-73.98889981642179,30481,Food
20630,12576,40.6914746462291,-73.9873838424683,9227,Travel & Transport
20631,12576,40.8247747033937,-73.9442162969589,20377,Travel & Transport
20632,12576,40.825898000292,-73.9509385255165,36745,Shop & Service
20633,12576,40.8270935739187,-73.94643249374779,7719,Food
20634,12576,40.828442423066605,-73.9451122352548,28005,Food
20635,12576,40.827317694487206,-73.9456173786988,24138,Food
20636,12576,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20637,12576,40.8271010629619,-73.9462143647051,21362,Residence
20638,12576,40.8268609128913,-73.9461971439807,15420,Food
20639,12576,40.826391529340896,-73.9481660368683,24423,Shop & Service
20640,12576,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20641,12576,40.8271431774592,-73.9464669351531,10005,Travel & Transport
20642,12576,40.80463955350261,-73.9378621335528,1845,Travel & Transport
20643,12576,40.8236496461999,-73.8568527300413,14028,Shop & Service
20644,12576,40.8214125514114,-73.85954898955849,31454,Residence
20645,12576,40.8270935739187,-73.94643249374779,7719,Food
20646,12576,40.828442423066605,-73.9451122352548,28005,Food
20647,12576,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20648,12576,40.7501307094631,-73.98863008465591,31056,Shop & Service
20649,12576,40.7928563592885,-73.97330760955809,29505,Shop & Service
20650,12576,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20651,12576,40.825898000292,-73.9509385255165,36745,Shop & Service
20652,12576,40.828442423066605,-73.9451122352548,28005,Food
20653,12576,40.8270935739187,-73.94643249374779,7719,Food
20654,12576,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20655,12576,40.8271010629619,-73.9462143647051,21362,Residence
20656,12576,40.827239966885706,-73.9457092228197,31420,Food
20657,12576,40.8268609128913,-73.9461971439807,15420,Food
20658,12576,40.8265076731523,-73.9503908157349,37377,Travel & Transport
20659,12576,40.7564573646771,-73.84606361389159,32360,Arts & Entertainment
20660,12576,40.7546043825857,-73.8455486297607,11255,Travel & Transport
20661,12576,40.825898000292,-73.9509385255165,36745,Shop & Service
20662,12576,40.8267851427846,-73.94981346245271,4721,Shop & Service
20663,12576,40.8270935739187,-73.94643249374779,7719,Food
20664,12576,40.828442423066605,-73.9451122352548,28005,Food
20665,12576,40.8276361255471,-73.9468449354172,1971,Arts & Entertainment
20666,12577,40.827239966885706,-73.9457092228197,31420,Food
20667,12577,40.827317694487206,-73.9456173786988,24138,Food
